event_id,device_id,timestamp,temperature,humidity,battery,status,source
evt_20260516_131330885566,sensor_aula_01,2026-05-16T13:13:30,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131333910598,sensor_aula_01,2026-05-16T13:13:33,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131336935338,sensor_aula_01,2026-05-16T13:13:36,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131339960088,sensor_aula_01,2026-05-16T13:13:39,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131342984813,sensor_aula_01,2026-05-16T13:13:42,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131346009456,sensor_aula_01,2026-05-16T13:13:46,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131349033848,sensor_aula_01,2026-05-16T13:13:49,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_131352058895,sensor_aula_01,2026-05-16T13:13:52,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131355083723,sensor_aula_01,2026-05-16T13:13:55,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131358108756,sensor_aula_01,2026-05-16T13:13:58,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131401132690,sensor_aula_01,2026-05-16T13:14:01,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131404158014,sensor_aula_01,2026-05-16T13:14:04,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131407182641,sensor_aula_01,2026-05-16T13:14:07,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131410206969,sensor_aula_01,2026-05-16T13:14:10,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131413231732,sensor_aula_01,2026-05-16T13:14:13,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131416256462,sensor_aula_01,2026-05-16T13:14:16,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131419281691,sensor_aula_01,2026-05-16T13:14:19,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131422305801,sensor_aula_01,2026-05-16T13:14:22,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131425330702,sensor_aula_01,2026-05-16T13:14:25,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131428355777,sensor_aula_01,2026-05-16T13:14:28,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131431380411,sensor_aula_01,2026-05-16T13:14:31,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131434404870,sensor_aula_01,2026-05-16T13:14:34,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131437429757,sensor_aula_01,2026-05-16T13:14:37,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131440454288,sensor_aula_01,2026-05-16T13:14:40,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131443479764,sensor_aula_01,2026-05-16T13:14:43,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131446503799,sensor_aula_01,2026-05-16T13:14:46,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131449528314,sensor_aula_01,2026-05-16T13:14:49,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131452552910,sensor_aula_01,2026-05-16T13:14:52,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131455578191,sensor_aula_01,2026-05-16T13:14:55,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131458603073,sensor_aula_01,2026-05-16T13:14:58,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131501627736,sensor_aula_01,2026-05-16T13:15:01,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131504651768,sensor_aula_01,2026-05-16T13:15:04,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131507677718,sensor_aula_01,2026-05-16T13:15:07,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131510702746,sensor_aula_01,2026-05-16T13:15:10,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131513726091,sensor_aula_01,2026-05-16T13:15:13,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131516751105,sensor_aula_01,2026-05-16T13:15:16,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131519775963,sensor_aula_01,2026-05-16T13:15:19,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131522800769,sensor_aula_01,2026-05-16T13:15:22,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131525826601,sensor_aula_01,2026-05-16T13:15:25,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131528849467,sensor_aula_01,2026-05-16T13:15:28,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131531874767,sensor_aula_01,2026-05-16T13:15:31,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131534899453,sensor_aula_01,2026-05-16T13:15:34,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131537924086,sensor_aula_01,2026-05-16T13:15:37,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131540948640,sensor_aula_01,2026-05-16T13:15:40,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131543973871,sensor_aula_01,2026-05-16T13:15:43,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131546997739,sensor_aula_01,2026-05-16T13:15:46,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131550022535,sensor_aula_01,2026-05-16T13:15:50,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131553047101,sensor_aula_01,2026-05-16T13:15:53,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131556072307,sensor_aula_01,2026-05-16T13:15:56,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131559096803,sensor_aula_01,2026-05-16T13:15:59,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131602121829,sensor_aula_01,2026-05-16T13:16:02,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131605146465,sensor_aula_01,2026-05-16T13:16:05,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131608171406,sensor_aula_01,2026-05-16T13:16:08,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131611195669,sensor_aula_01,2026-05-16T13:16:11,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131614220579,sensor_aula_01,2026-05-16T13:16:14,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131617245202,sensor_aula_01,2026-05-16T13:16:17,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131620269718,sensor_aula_01,2026-05-16T13:16:20,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131623294331,sensor_aula_01,2026-05-16T13:16:23,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131626320145,sensor_aula_01,2026-05-16T13:16:26,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131629344440,sensor_aula_01,2026-05-16T13:16:29,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131632369135,sensor_aula_01,2026-05-16T13:16:32,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131635393628,sensor_aula_01,2026-05-16T13:16:35,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131638418841,sensor_aula_01,2026-05-16T13:16:38,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131641443443,sensor_aula_01,2026-05-16T13:16:41,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131644468187,sensor_aula_01,2026-05-16T13:16:44,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131647492339,sensor_aula_01,2026-05-16T13:16:47,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131650517591,sensor_aula_01,2026-05-16T13:16:50,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131653542185,sensor_aula_01,2026-05-16T13:16:53,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131656566712,sensor_aula_01,2026-05-16T13:16:56,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131659591678,sensor_aula_01,2026-05-16T13:16:59,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131702615837,sensor_aula_01,2026-05-16T13:17:02,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131705640783,sensor_aula_01,2026-05-16T13:17:05,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131708665983,sensor_aula_01,2026-05-16T13:17:08,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131711691225,sensor_aula_01,2026-05-16T13:17:11,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131714714877,sensor_aula_01,2026-05-16T13:17:14,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131717739365,sensor_aula_01,2026-05-16T13:17:17,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131720763964,sensor_aula_01,2026-05-16T13:17:20,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131723788857,sensor_aula_01,2026-05-16T13:17:23,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131726813389,sensor_aula_01,2026-05-16T13:17:26,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131729838547,sensor_aula_01,2026-05-16T13:17:29,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131732862868,sensor_aula_01,2026-05-16T13:17:32,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131735887917,sensor_aula_01,2026-05-16T13:17:35,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131738913084,sensor_aula_01,2026-05-16T13:17:38,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131741938146,sensor_aula_01,2026-05-16T13:17:41,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131744961878,sensor_aula_01,2026-05-16T13:17:44,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131747986576,sensor_aula_01,2026-05-16T13:17:47,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131751011904,sensor_aula_01,2026-05-16T13:17:51,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131754036517,sensor_aula_01,2026-05-16T13:17:54,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131757061515,sensor_aula_01,2026-05-16T13:17:57,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131800085829,sensor_aula_01,2026-05-16T13:18:00,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131803110870,sensor_aula_01,2026-05-16T13:18:03,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131806136887,sensor_aula_01,2026-05-16T13:18:06,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131809159658,sensor_aula_01,2026-05-16T13:18:09,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131812184359,sensor_aula_01,2026-05-16T13:18:12,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131815208907,sensor_aula_01,2026-05-16T13:18:15,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131818234290,sensor_aula_01,2026-05-16T13:18:18,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131821259071,sensor_aula_01,2026-05-16T13:18:21,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131824283900,sensor_aula_01,2026-05-16T13:18:24,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131827308339,sensor_aula_01,2026-05-16T13:18:27,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131830333006,sensor_aula_01,2026-05-16T13:18:30,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131833357653,sensor_aula_01,2026-05-16T13:18:33,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131836382621,sensor_aula_01,2026-05-16T13:18:36,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131839406950,sensor_aula_01,2026-05-16T13:18:39,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_131842432203,sensor_aula_01,2026-05-16T13:18:42,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131845456952,sensor_aula_01,2026-05-16T13:18:45,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131848481893,sensor_aula_01,2026-05-16T13:18:48,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131851506122,sensor_aula_01,2026-05-16T13:18:51,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131854531098,sensor_aula_01,2026-05-16T13:18:54,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131857555990,sensor_aula_01,2026-05-16T13:18:57,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131900579685,sensor_aula_01,2026-05-16T13:19:00,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131903604416,sensor_aula_01,2026-05-16T13:19:03,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131906629306,sensor_aula_01,2026-05-16T13:19:06,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131909654001,sensor_aula_01,2026-05-16T13:19:09,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131912679183,sensor_aula_01,2026-05-16T13:19:12,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131915703737,sensor_aula_01,2026-05-16T13:19:15,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131918728654,sensor_aula_01,2026-05-16T13:19:18,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131921753599,sensor_aula_01,2026-05-16T13:19:21,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131924778351,sensor_aula_01,2026-05-16T13:19:24,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131927803104,sensor_aula_01,2026-05-16T13:19:27,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131930827031,sensor_aula_01,2026-05-16T13:19:30,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_131933851816,sensor_aula_01,2026-05-16T13:19:33,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131936876486,sensor_aula_01,2026-05-16T13:19:36,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131939901570,sensor_aula_01,2026-05-16T13:19:39,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131942926213,sensor_aula_01,2026-05-16T13:19:42,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_131945951329,sensor_aula_01,2026-05-16T13:19:45,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131948975919,sensor_aula_01,2026-05-16T13:19:48,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131952001787,sensor_aula_01,2026-05-16T13:19:52,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131955025358,sensor_aula_01,2026-05-16T13:19:55,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_131958049893,sensor_aula_01,2026-05-16T13:19:58,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132001075402,sensor_aula_01,2026-05-16T13:20:01,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132004099489,sensor_aula_01,2026-05-16T13:20:04,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132007123658,sensor_aula_01,2026-05-16T13:20:07,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132010148538,sensor_aula_01,2026-05-16T13:20:10,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132013173815,sensor_aula_01,2026-05-16T13:20:13,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132016197973,sensor_aula_01,2026-05-16T13:20:16,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132019222672,sensor_aula_01,2026-05-16T13:20:19,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132022248203,sensor_aula_01,2026-05-16T13:20:22,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132025272506,sensor_aula_01,2026-05-16T13:20:25,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132028296838,sensor_aula_01,2026-05-16T13:20:28,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132031321610,sensor_aula_01,2026-05-16T13:20:31,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132034346564,sensor_aula_01,2026-05-16T13:20:34,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132037371157,sensor_aula_01,2026-05-16T13:20:37,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132040395984,sensor_aula_01,2026-05-16T13:20:40,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132043420769,sensor_aula_01,2026-05-16T13:20:43,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132046445460,sensor_aula_01,2026-05-16T13:20:46,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132049469906,sensor_aula_01,2026-05-16T13:20:49,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132052495191,sensor_aula_01,2026-05-16T13:20:52,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132055519668,sensor_aula_01,2026-05-16T13:20:55,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132058544375,sensor_aula_01,2026-05-16T13:20:58,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132101569136,sensor_aula_01,2026-05-16T13:21:01,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132104593421,sensor_aula_01,2026-05-16T13:21:04,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132107618820,sensor_aula_01,2026-05-16T13:21:07,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132110643311,sensor_aula_01,2026-05-16T13:21:10,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132113667227,sensor_aula_01,2026-05-16T13:21:13,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132116692191,sensor_aula_01,2026-05-16T13:21:16,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132119717105,sensor_aula_01,2026-05-16T13:21:19,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132122741676,sensor_aula_01,2026-05-16T13:21:22,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132125766706,sensor_aula_01,2026-05-16T13:21:25,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132128791538,sensor_aula_01,2026-05-16T13:21:28,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132131816186,sensor_aula_01,2026-05-16T13:21:31,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132134840750,sensor_aula_01,2026-05-16T13:21:34,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132137865656,sensor_aula_01,2026-05-16T13:21:37,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132140890194,sensor_aula_01,2026-05-16T13:21:40,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132143915233,sensor_aula_01,2026-05-16T13:21:43,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132146938989,sensor_aula_01,2026-05-16T13:21:46,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132149964580,sensor_aula_01,2026-05-16T13:21:49,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132152988704,sensor_aula_01,2026-05-16T13:21:52,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132156013870,sensor_aula_01,2026-05-16T13:21:56,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132159038591,sensor_aula_01,2026-05-16T13:21:59,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132202062930,sensor_aula_01,2026-05-16T13:22:02,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132205087859,sensor_aula_01,2026-05-16T13:22:05,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132208112948,sensor_aula_01,2026-05-16T13:22:08,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132211136897,sensor_aula_01,2026-05-16T13:22:11,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132214162206,sensor_aula_01,2026-05-16T13:22:14,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132217186617,sensor_aula_01,2026-05-16T13:22:17,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132220211134,sensor_aula_01,2026-05-16T13:22:20,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132223236430,sensor_aula_01,2026-05-16T13:22:23,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132226260763,sensor_aula_01,2026-05-16T13:22:26,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132229285653,sensor_aula_01,2026-05-16T13:22:29,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132232310409,sensor_aula_01,2026-05-16T13:22:32,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132235335370,sensor_aula_01,2026-05-16T13:22:35,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132238359609,sensor_aula_01,2026-05-16T13:22:38,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132241384785,sensor_aula_01,2026-05-16T13:22:41,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132244409195,sensor_aula_01,2026-05-16T13:22:44,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132247434295,sensor_aula_01,2026-05-16T13:22:47,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132250458809,sensor_aula_01,2026-05-16T13:22:50,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132253483408,sensor_aula_01,2026-05-16T13:22:53,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132256508360,sensor_aula_01,2026-05-16T13:22:56,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132259532511,sensor_aula_01,2026-05-16T13:22:59,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132302557157,sensor_aula_01,2026-05-16T13:23:02,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132305582313,sensor_aula_01,2026-05-16T13:23:05,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132308606873,sensor_aula_01,2026-05-16T13:23:08,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132311632214,sensor_aula_01,2026-05-16T13:23:11,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132314656364,sensor_aula_01,2026-05-16T13:23:14,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132317680997,sensor_aula_01,2026-05-16T13:23:17,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132320705609,sensor_aula_01,2026-05-16T13:23:20,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132323730533,sensor_aula_01,2026-05-16T13:23:23,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132326755986,sensor_aula_01,2026-05-16T13:23:26,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132329780232,sensor_aula_01,2026-05-16T13:23:29,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132332804695,sensor_aula_01,2026-05-16T13:23:32,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132335829293,sensor_aula_01,2026-05-16T13:23:35,22.20,22.00,100.00,OK,arduino_serial
evt_20260516_132338854550,sensor_aula_01,2026-05-16T13:23:38,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132341878958,sensor_aula_01,2026-05-16T13:23:41,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132344903958,sensor_aula_01,2026-05-16T13:23:44,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132347928705,sensor_aula_01,2026-05-16T13:23:47,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132350953481,sensor_aula_01,2026-05-16T13:23:50,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132353977929,sensor_aula_01,2026-05-16T13:23:53,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132357002642,sensor_aula_01,2026-05-16T13:23:57,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132400027285,sensor_aula_01,2026-05-16T13:24:00,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132403051850,sensor_aula_01,2026-05-16T13:24:03,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132406076631,sensor_aula_01,2026-05-16T13:24:06,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132409101796,sensor_aula_01,2026-05-16T13:24:09,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132412126221,sensor_aula_01,2026-05-16T13:24:12,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132415151090,sensor_aula_01,2026-05-16T13:24:15,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132418175598,sensor_aula_01,2026-05-16T13:24:18,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132421200569,sensor_aula_01,2026-05-16T13:24:21,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132424225534,sensor_aula_01,2026-05-16T13:24:24,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132427250498,sensor_aula_01,2026-05-16T13:24:27,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132430274710,sensor_aula_01,2026-05-16T13:24:30,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132433299332,sensor_aula_01,2026-05-16T13:24:33,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132436324313,sensor_aula_01,2026-05-16T13:24:36,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132439349273,sensor_aula_01,2026-05-16T13:24:39,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132442374179,sensor_aula_01,2026-05-16T13:24:42,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132445398646,sensor_aula_01,2026-05-16T13:24:45,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132448423459,sensor_aula_01,2026-05-16T13:24:48,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132451448487,sensor_aula_01,2026-05-16T13:24:51,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132454472772,sensor_aula_01,2026-05-16T13:24:54,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132457498152,sensor_aula_01,2026-05-16T13:24:57,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132500522930,sensor_aula_01,2026-05-16T13:25:00,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132503547160,sensor_aula_01,2026-05-16T13:25:03,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132506571799,sensor_aula_01,2026-05-16T13:25:06,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132509596846,sensor_aula_01,2026-05-16T13:25:09,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132512621482,sensor_aula_01,2026-05-16T13:25:12,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132515646471,sensor_aula_01,2026-05-16T13:25:15,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132518671141,sensor_aula_01,2026-05-16T13:25:18,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132521696098,sensor_aula_01,2026-05-16T13:25:21,22.30,22.00,100.00,OK,arduino_serial
evt_20260516_132524720671,sensor_aula_01,2026-05-16T13:25:24,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132527745394,sensor_aula_01,2026-05-16T13:25:27,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132530769924,sensor_aula_01,2026-05-16T13:25:30,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132533794730,sensor_aula_01,2026-05-16T13:25:33,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132536819396,sensor_aula_01,2026-05-16T13:25:36,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132539844437,sensor_aula_01,2026-05-16T13:25:39,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132542868875,sensor_aula_01,2026-05-16T13:25:42,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132545893953,sensor_aula_01,2026-05-16T13:25:45,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132548918850,sensor_aula_01,2026-05-16T13:25:48,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132551943494,sensor_aula_01,2026-05-16T13:25:51,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132554968205,sensor_aula_01,2026-05-16T13:25:54,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132557992673,sensor_aula_01,2026-05-16T13:25:57,22.40,22.00,100.00,OK,arduino_serial
evt_20260516_132601017752,sensor_aula_01,2026-05-16T13:26:01,22.40,22.00,100.00,OK,arduino_serial
